Male,Age,Debt,Married,BankCustomer,EducationLevel,Ethnicity,YearsEmployed,PriorDefault,Employed,CreditScore,Citizen,Income,Approved,Probs,Class
1,0.486448663,0.350036438,-0.542949964,-0.559498905,0.770891003,-0.836438809,0.606023084,0.954650376,1.157144352,1.975546485,-0.31717105,-0.195413339,0,0.132594128,0
1,-0.716623063,-0.454055655,-0.542949964,-0.559498905,-1.09711529,0.757878258,-0.340423451,0.954650376,1.157144352,1.769760393,-0.31717105,0.224076352,0,0.138172514,0
1,0.099777189,-0.655078678,-0.542949964,-0.559498905,-0.863614503,-0.836438809,0.979817135,0.954650376,1.157144352,0.123471655,-0.31717105,-0.195413339,0,0.151008058,0
0,-0.835663844,1.355151554,1.783978455,1.794490392,0.303889429,-0.437859542,-0.664876687,0.954650376,1.157144352,1.769760393,-0.31717105,-0.195413339,0,0.187886818,0
0,-0.259033676,-0.345503223,1.783978455,1.794490392,1.704894149,-0.836438809,0.094672824,0.954650376,1.157144352,-0.288100529,-0.31717105,-0.195413339,0,0.199397897,0
0,3.132362198,2.058732135,-0.542949964,-0.559498905,-0.39661293,1.156457525,-0.664876687,0.954650376,1.157144352,2.38711867,-0.31717105,0.453028601,0,0.132341407,0
1,-0.301246719,-0.554567167,-0.542949964,-0.559498905,0.537390216,-0.836438809,0.580605089,0.954650376,1.157144352,-0.082314437,-0.31717105,-0.195413339,0,0.147461933,0
1,0.212063883,-0.940531371,1.783978455,1.794490392,0.770891003,-2.032176609,-0.652915277,0.954650376,1.157144352,-0.288100529,-0.31717105,0.18873473,0,0.254655937,0
1,-0.329107328,-0.554567167,-0.542949964,-0.559498905,1.704894149,-0.836438809,-0.365841446,0.954650376,1.157144352,0.329257748,-0.31717105,1.253593177,0,0.130803661,0
1,1.049570657,-0.554567167,-0.542949964,-0.559498905,0.770891003,0.757878258,-0.141565016,0.954650376,1.157144352,-0.082314437,-0.31717105,-0.192532229,0,0.159868655,0
1,-0.547770891,-0.612863844,-0.542949964,-0.559498905,1.704894149,0.757878258,-0.166983012,0.954650376,1.157144352,-0.288100529,-0.31717105,-0.191571858,0,0.144463686,0
1,0.036457625,-0.604822923,1.783978455,1.794490392,-0.39661293,-0.836438809,-0.652915277,0.954650376,-0.864196415,-0.493886621,-0.31717105,-0.195413339,0,0.549768648,1
0,2.449355162,2.36026667,-0.542949964,-0.559498905,1.004391789,0.757878258,2.624510956,0.954650376,-0.864196415,-0.493886621,-0.31717105,1.833080539,0,0.246400193,0
0,0.781939964,1.053617019,-0.542949964,-0.559498905,1.004391789,-0.836438809,-0.141565016,0.954650376,-0.864196415,-0.493886621,-0.31717105,-0.034647372,0,0.360935607,0
1,-1.033220885,0.953105507,-0.542949964,-0.559498905,1.004391789,0.757878258,-0.365841446,0.954650376,-0.864196415,-0.493886621,-0.31717105,-0.118583725,0,0.363501484,0
0,0.064318233,-0.848060781,-0.542949964,-0.559498905,-0.863614503,0.757878258,-0.652915277,0.954650376,-0.864196415,-0.493886621,-0.31717105,1.951398145,0,0.327837373,0
1,0.430727446,-0.303288388,-0.542949964,-0.559498905,1.004391789,-0.836438809,2.026440475,0.954650376,-0.864196415,-0.493886621,-0.31717105,-0.072678031,0,0.338194569,0
1,0.500801098,-0.730462312,1.783978455,1.794490392,-0.630113717,0.757878258,-0.216323826,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,0,0.970384756,1
0,-0.547770891,-0.446014734,1.783978455,1.794490392,-1.330616076,0.757878258,-0.590117877,0.954650376,-0.864196415,-0.493886621,-0.31717105,-0.195413339,0,0.49810812,0
1,0.824153007,-0.956613213,-0.542949964,-0.559498905,-1.09711529,-2.032176609,3.820651917,0.954650376,-0.864196415,-0.493886621,-0.31717105,-0.195413339,0,0.333652471,0
1,2.062683689,1.556174577,-0.542949964,-0.559498905,0.537390216,-0.836438809,1.727405235,0.954650376,-0.864196415,-0.493886621,-0.31717105,0.194112803,0,0.355322479,0
0,1.541774738,1.774284557,-0.542949964,-0.559498905,0.537390216,-0.836438809,1.876922855,0.954650376,-0.864196415,-0.493886621,-0.31717105,-0.195413339,0,0.321777185,0
1,-0.751237758,1.15412853,-0.542949964,-0.559498905,1.004391789,-0.836438809,-0.265664641,0.954650376,-0.864196415,-0.493886621,-0.31717105,-0.195413339,0,0.379835623,0
1,-0.385672805,-0.655078678,1.783978455,1.794490392,1.471393362,0.757878258,-0.552738472,0.954650376,-0.864196415,-0.493886621,-0.31717105,0.009145508,0,0.49875939,0
1,-0.554524977,1.556174577,-0.542949964,-0.559498905,-1.330616076,0.757878258,0.232229034,0.954650376,-0.864196415,-0.493886621,3.270501482,-0.195413339,0,0.290697191,0
0,-0.463344805,0.785251283,-0.542949964,-0.559498905,-1.330616076,0.757878258,-0.241741822,0.954650376,-0.864196415,-0.493886621,-0.31717105,-0.166602234,0,0.361657265,0
0,-1.110048623,0.902849751,-0.542949964,-0.559498905,1.004391789,0.757878258,-0.303044046,0.954650376,1.157144352,0.329257748,-0.31717105,-0.09169336,0,0.119541086,0
1,-0.962302973,0.685744886,-0.542949964,-0.559498905,-1.330616076,0.757878258,-0.078767616,0.954650376,1.157144352,2.38711867,-0.31717105,-0.165065642,0,0.131340358,0
1,1.359414392,-0.898316537,-0.542949964,-0.559498905,-1.09711529,-2.032176609,3.820651917,0.954650376,1.157144352,3.621835223,-0.31717105,2.685697179,0,0.075948761,0
0,-0.8711228,-0.487224454,-0.542949964,-0.559498905,0.070388643,-2.032176609,-0.515359067,0.954650376,1.157144352,0.329257748,3.270501482,-0.195413339,0,0.104508035,0
0,-0.92008993,-0.353544144,-0.542949964,-0.559498905,1.004391789,0.757878258,-0.615535872,0.954650376,1.157144352,0.123471655,-0.31717105,-0.194260895,0,0.131172269,0
0,2.153863861,2.963335739,-0.542949964,-0.559498905,-1.09711529,0.757878258,0.979817135,0.954650376,1.157144352,0.946616024,-0.31717105,0.380808765,0,0.118210868,0
0,-0.772344279,0.182182213,-0.542949964,-0.559498905,1.004391789,0.757878258,0.108129409,0.954650376,1.157144352,0.946616024,-0.31717105,0.430171791,0,0.108159571,0
1,1.450594565,0.752082484,-0.542949964,-0.559498905,-1.09711529,-0.836438809,3.073063816,0.954650376,1.157144352,1.358188209,-0.31717105,0.122469188,0,0.115092327,0
1,0.711866313,0.350036438,-0.542949964,-0.559498905,-1.330616076,-2.032176609,0.381746654,0.954650376,1.157144352,-0.288100529,-0.31717105,-0.099376322,0,0.173381191,0
1,0.760833442,0.048501903,-0.542949964,-0.559498905,-1.09711529,0.757878258,0.830299514,0.954650376,1.157144352,0.946616024,-0.31717105,0.393293577,0,0.134562918,0
0,-0.244681242,-0.747549269,-0.542949964,-0.559498905,-1.09711529,0.757878258,0.082711414,0.954650376,1.157144352,0.53504384,-0.31717105,0.07925253,0,0.13133673,0
0,0.127637797,-0.026881731,-0.542949964,-0.559498905,1.004391789,-0.836438809,-0.178944421,0.954650376,1.157144352,-0.082314437,-0.31717105,-0.195413339,0,0.140179026,0
1,-0.864368713,1.15412853,-0.542949964,-0.559498905,-1.09711529,0.757878258,0.232229034,0.954650376,-0.864196415,-0.493886621,-0.31717105,-0.195413339,0,0.371973958,0
1,0.880718485,-0.915403494,-0.542949964,-0.559498905,0.070388643,-0.836438809,0.867678919,0.954650376,-0.864196415,-0.493886621,-0.31717105,-0.195413339,0,0.393163239,0
1,0.859611963,-0.763631111,-0.542949964,-0.559498905,1.704894149,0.757878258,0.082711414,0.954650376,-0.864196415,-0.493886621,-0.31717105,-0.080168918,0,0.379201626,0
1,-0.751237758,-0.637991722,1.783978455,1.794490392,1.471393362,0.757878258,0.257647029,0.954650376,1.157144352,0.740829932,-0.31717105,-0.195413339,0,0.19656155,0
1,0.24752284,-0.1444802,1.783978455,1.794490392,0.070388643,-2.032176609,1.876922855,0.954650376,1.157144352,0.946616024,-0.31717105,-0.195413339,0,0.198072381,0
1,-0.280140198,0.056542824,1.783978455,1.794490392,-1.09711529,-2.032176609,-0.216323826,0.954650376,1.157144352,1.152402116,-0.31717105,-0.194068821,0,0.241202231,0
1,0.135236145,-0.320375345,1.783978455,1.794490392,1.704894149,0.757878258,0.281569849,0.954650376,1.157144352,0.123471655,-0.31717105,-0.195413339,0,0.208187331,0
1,1.401627435,0.576187339,-0.542949964,-0.559498905,1.471393362,-0.836438809,3.970169537,0.954650376,1.157144352,1.975546485,-0.31717105,-0.043674852,0,0.092719326,0
1,-0.336705676,-0.546526246,1.783978455,1.794490392,-1.330616076,0.757878258,-0.066806206,0.954650376,1.157144352,0.123471655,-0.31717105,-0.08785188,0,0.232560227,0
1,-0.758836106,1.06165794,-0.542949964,-0.559498905,1.704894149,0.757878258,-0.652915277,0.954650376,1.157144352,1.358188209,-0.31717105,-0.119352021,0,0.131058556,0
0,-0.632196977,-0.856101702,-0.542949964,-0.559498905,1.004391789,-0.836438809,-0.291082636,0.954650376,1.157144352,-0.288100529,-0.31717105,-0.065187144,0,0.138609864,0
0,0.824153007,-0.75559019,-0.542949964,-0.559498905,0.070388643,-2.032176609,0.007952604,0.954650376,-0.864196415,-0.493886621,-0.31717105,-0.137791129,0,0.391467526,0
1,-0.568877412,-0.403799899,-0.542949964,-0.559498905,-1.09711529,0.757878258,0.007952604,0.954650376,1.157144352,0.740829932,-0.31717105,-0.080168918,0,0.146613078,0
0,-0.913335843,1.103872775,-0.542949964,-0.559498905,1.004391789,0.757878258,-0.452561666,0.954650376,1.157144352,-0.082314437,-0.31717105,-0.195413339,0,0.126413897,0
1,0.402022577,-0.529439289,1.783978455,1.794490392,1.471393362,0.757878258,-0.639458691,0.954650376,1.157144352,-0.288100529,-0.31717105,0.03257854,0,0.232513766,0
0,0.325194839,1.455663065,-0.542949964,-0.559498905,1.004391789,-0.836438809,3.521616676,0.954650376,1.157144352,1.152402116,-0.31717105,1.070354548,0,0.074962465,0
0,3.378042108,-0.956613213,-0.542949964,-0.559498905,-1.09711529,0.757878258,-0.664876687,-1.047503908,-0.864196415,-0.493886621,1.476665216,-0.195413339,0,0.948703384,1
1,-0.244681242,0.919936708,-0.542949964,-0.559498905,1.004391789,-0.836438809,1.029157949,0.954650376,1.157144352,0.740829932,-0.31717105,-0.163144901,0,0.127787088,0
1,0.304088317,-0.454055655,-0.542949964,-0.559498905,0.537390216,0.757878258,0.680781894,0.954650376,1.157144352,0.946616024,-0.31717105,0.048520685,0,0.131236532,0
1,0.66965327,-0.102265365,-0.542949964,-0.559498905,-1.09711529,-2.032176609,1.278852375,0.954650376,1.157144352,2.798690854,-0.31717105,0.036996243,0,0.131430839,0
1,0.655300835,0.224397048,-0.542949964,-0.559498905,-0.863614503,-0.836438809,2.325475716,0.954650376,1.157144352,2.38711867,-0.31717105,-0.195413339,0,0.116655732,0
1,-0.611090455,0.375164315,1.783978455,1.794490392,-0.630113717,0.757878258,0.979817135,0.954650376,-0.864196415,-0.493886621,3.270501482,-0.195413339,0,0.378292124,0
1,2.407142119,1.958220623,-0.542949964,-0.559498905,-0.163112144,-1.235018076,4.717757637,0.954650376,1.157144352,2.592904762,-0.31717105,-0.003339305,0,0.090963684,0
1,-0.716623063,1.355151554,-0.542949964,-0.559498905,0.070388643,0.757878258,0.381746654,0.954650376,1.157144352,1.358188209,-0.31717105,-0.052894405,0,0.123989283,0
1,-0.413533414,-0.41184082,1.783978455,1.794490392,-0.863614503,0.757878258,0.905058325,0.954650376,1.157144352,-0.288100529,-0.31717105,-0.195413339,0,0.214262883,0
1,1.401627435,-0.253032632,-0.542949964,-0.559498905,-1.330616076,0.757878258,0.381746654,0.954650376,-0.864196415,-0.493886621,3.270501482,-0.195413339,0,0.321476287,0
1,0.810644833,-0.1444802,-0.542949964,-0.559498905,-0.863614503,-0.836438809,1.428369995,0.954650376,1.157144352,1.152402116,-0.31717105,-0.195413339,0,0.139683267,0
1,2.055929602,1.355151554,-0.542949964,-0.559498905,-0.163112144,-1.235018076,0.830299514,0.954650376,1.157144352,0.53504384,-0.31717105,1.50463394,0,0.131582578,0
1,1.88707743,0.978233385,-0.542949964,-0.559498905,-0.39661293,0.757878258,1.92626367,0.954650376,1.157144352,0.53504384,-0.31717105,-0.195413339,0,0.132037716,0
0,-1.06783558,0.902849751,1.783978455,1.794490392,-1.09711529,0.757878258,-0.365841446,0.954650376,1.157144352,0.329257748,-0.31717105,-0.099376322,0,0.197409263,0
0,1.562881259,1.564215498,-0.542949964,-0.559498905,-1.330616076,0.757878258,0.019914013,0.954650376,1.157144352,0.123471655,-0.31717105,-0.195413339,0,0.146522654,0
1,2.857977419,1.254640042,-0.542949964,-0.559498905,-0.39661293,1.156457525,5.315828118,0.954650376,1.157144352,0.946616024,-0.31717105,-0.195413339,0,0.092830449,0
0,-1.180966536,0.852593996,-0.542949964,-0.559498905,-1.330616076,0.757878258,-0.253703231,0.954650376,-0.864196415,-0.493886621,-0.31717105,-0.195413339,0,0.35251704,0
0,-1.075433928,0.961146428,-0.542949964,-0.559498905,-1.330616076,0.757878258,-0.639458691,0.954650376,-0.864196415,-0.493886621,-0.31717105,-0.195413339,0,0.363946191,0
0,0.521907619,0.149013414,-0.542949964,-0.559498905,1.004391789,0.757878258,-0.627497282,0.954650376,-0.864196415,-0.493886621,-0.31717105,-0.195413339,0,0.366369513,0
1,-0.702270628,-0.15252112,-0.542949964,-0.559498905,-1.09711529,-2.032176609,-0.590117877,0.954650376,-0.864196415,-0.493886621,-0.31717105,-0.195413339,0,0.431487019,0
1,-1.138753493,0.149013414,-0.542949964,-0.559498905,0.537390216,0.757878258,-0.515359067,0.954650376,-0.864196415,-0.493886621,-0.31717105,-0.195413339,0,0.37793783,0
0,-0.765590192,0.744041563,1.783978455,1.794490392,1.704894149,0.757878258,0.070750004,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,0,0.956734287,1
1,-1.004516016,-0.88122958,-0.542949964,-0.559498905,1.004391789,0.757878258,-0.066806206,0.954650376,1.157144352,-0.082314437,-0.31717105,-0.195413339,0,0.142714536,0
1,-0.801049149,1.254640042,-0.542949964,-0.559498905,-0.863614503,0.757878258,-0.466018252,0.954650376,-0.864196415,-0.493886621,-0.31717105,-0.195413339,0,0.389500812,0
1,-0.540172543,-0.253032632,-0.542949964,-0.559498905,-0.863614503,0.757878258,-0.477979662,0.954650376,1.157144352,0.946616024,-0.31717105,1.160437271,0,0.132813713,0
0,1.338307871,-0.353544144,-0.542949964,-0.559498905,1.704894149,0.757878258,3.484237271,0.954650376,1.157144352,-0.082314437,-0.31717105,0.131880816,0,0.090924013,0
1,0.163096754,-0.604822923,-0.542949964,-0.559498905,1.704894149,-0.836438809,0.680781894,0.954650376,1.157144352,0.329257748,-0.31717105,-0.030805891,0,0.137514253,0
1,-0.329107328,1.807453356,-0.542949964,-0.559498905,1.471393362,0.757878258,1.054575945,0.954650376,-0.864196415,-0.493886621,-0.31717105,-0.099376322,0,0.324595359,0
0,2.266994817,3.264870274,-0.542949964,-0.559498905,0.070388643,-2.032176609,2.325475716,0.954650376,1.157144352,2.181332577,-0.31717105,1.091482692,0,0.092666684,0
0,-0.92008993,-0.587735966,-0.542949964,-0.559498905,1.004391789,0.757878258,-0.041388211,0.954650376,1.157144352,0.53504384,-0.31717105,0.285347969,0,0.115361223,0
1,-0.455746457,-0.906357458,-0.542949964,-0.559498905,0.070388643,-2.032176609,-0.664876687,0.954650376,-0.864196415,-0.493886621,-0.31717105,-0.195413339,0,0.429191763,0
1,-0.864368713,0.551059461,-0.542949964,-0.559498905,-1.330616076,0.757878258,-0.241741822,0.954650376,1.157144352,-0.288100529,-0.31717105,1.686912199,0,0.12951354,0
1,0.950792136,-0.026881731,-0.542949964,-0.559498905,1.004391789,0.757878258,0.704704714,0.954650376,-0.864196415,-0.493886621,3.270501482,-0.195413339,0,0.284422071,0
1,0.557366575,1.078744897,-0.542949964,-0.559498905,1.704894149,0.757878258,0.082711414,0.954650376,1.157144352,0.740829932,-0.31717105,-0.157766828,0,0.135120965,0
1,-0.934442364,1.053617019,1.783978455,1.794490392,-1.09711529,0.757878258,0.082711414,0.954650376,-0.864196415,-0.493886621,3.270501482,-0.195413339,0,0.400074065,0
1,1.408381522,4.086049324,-0.542949964,-0.559498905,1.471393362,0.757878258,-0.141565016,0.954650376,1.157144352,0.123471655,-0.31717105,-0.192724303,0,0.141863941,0
1,-0.273386111,0.048501903,-0.542949964,-0.559498905,1.471393362,0.757878258,2.624510956,0.954650376,-0.864196415,-0.493886621,-0.31717105,-0.195413339,0,0.297068558,0
0,-1.082188015,0.551059461,-0.542949964,-0.559498905,1.004391789,0.757878258,0.145508814,0.954650376,1.157144352,0.53504384,-0.31717105,4.937957307,0,0.066019193,0
1,-1.103294536,-0.554567167,-0.542949964,-0.559498905,0.070388643,0.757878258,-0.216323826,0.954650376,1.157144352,-0.082314437,-0.31717105,-0.137791129,0,0.14750133,0
1,0.135236145,-0.345503223,1.783978455,1.794490392,-1.09711529,-0.836438809,-0.054844797,0.954650376,1.157144352,-0.288100529,-0.31717105,3.267105281,0,0.183563146,0
1,1.133996743,0.752082484,-0.542949964,-0.559498905,-0.863614503,-0.836438809,3.521616676,0.954650376,1.157144352,-0.288100529,-0.31717105,0.18873473,0,0.116792269,0
0,-1.004516016,-0.914398378,-0.542949964,-0.559498905,1.004391789,-0.836438809,-0.578156467,0.954650376,1.157144352,1.769760393,-0.31717105,-0.17639801,0,0.12625106,0
1,-0.59673802,1.606430333,-0.542949964,-0.559498905,-1.09711529,-2.032176609,0.755540704,0.954650376,1.157144352,-0.082314437,-0.31717105,-0.110132468,0,0.149402905,0
1,-0.82215567,1.254640042,-0.542949964,-0.559498905,1.704894149,0.757878258,-0.578156467,0.954650376,1.157144352,0.740829932,-0.31717105,-0.195413339,0,0.134711341,0
1,0.732972834,3.365381786,-0.542949964,-0.559498905,-0.39661293,1.156457525,5.315828118,0.954650376,1.157144352,1.769760393,-0.31717105,0.035075502,0,0.07301668,0
1,0.831751355,0.048501903,-0.542949964,-0.559498905,1.004391789,-0.836438809,0.830299514,0.954650376,1.157144352,0.740829932,-0.31717105,-0.195413339,0,0.141054337,0
0,-1.159860014,1.254640042,-0.542949964,-0.559498905,1.704894149,-0.836438809,-0.365841446,0.954650376,1.157144352,1.769760393,-0.31717105,0.380808765,0,0.10702844,0
1,-0.709024715,1.27976792,-0.542949964,-0.559498905,1.704894149,-0.836438809,-0.527320476,0.954650376,1.157144352,-0.288100529,-0.31717105,-0.195413339,0,0.150375244,0
1,0,-0.830973824,-0.542949964,-0.559498905,0.537390216,0.757878258,-0.590117877,-1.047503908,-0.864196415,-0.493886621,-0.31717105,0.19065547,1,0.948795723,1
1,-1.131155145,1.103872775,-0.542949964,-0.559498905,-1.09711529,-0.836438809,-0.340423451,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.192916377,1,0.950373103,1
1,-0.976655407,1.263686078,-0.542949964,-0.559498905,-1.09711529,0.757878258,-0.066806206,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.946040417,1
1,-0.976655407,-0.956613213,-0.542949964,-0.559498905,-0.630113717,0.757878258,-0.515359067,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.950407622,1
0,-0.913335843,0.961146428,-0.542949964,-0.559498905,0.070388643,0.757878258,-0.652915277,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.003339305,1,0.938729197,1
0,-0.59673802,-0.604822923,1.783978455,1.794490392,-1.09711529,0.757878258,-0.615535872,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.966028209,1
1,0.099777189,-0.487224454,-0.542949964,-0.559498905,-0.630113717,-0.836438809,1.054575945,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.946790354,1
0,1.739331779,-0.956613213,1.783978455,1.794490392,-0.163112144,-1.235018076,-0.664876687,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.971719337,1
0,1.401627435,-0.688247477,-0.542949964,-0.559498905,0.070388643,0.359298991,-0.564699881,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.172364455,1,0.94951573,1
0,-0.941196451,1.15412853,1.783978455,1.794490392,1.704894149,-0.836438809,-0.664876687,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.18926697,1,0.961712207,1
1,1.619446737,-0.839014745,-0.542949964,-0.559498905,-0.163112144,-1.235018076,-0.664876687,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.96002886,1
1,-1.223179579,-0.939526256,1.783978455,1.794490392,-1.09711529,0.757878258,-0.652915277,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.056735886,1,0.969175807,1
1,-1.117646971,-0.713375355,1.783978455,1.794490392,-0.39661293,-1.633597342,-0.664876687,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.971442961,1
0,0.036457625,0.249524926,-0.542949964,-0.559498905,-0.630113717,0.757878258,-0.291082636,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.943473621,1
1,2.372527424,-0.647037758,-0.542949964,-0.559498905,1.004391789,0.757878258,-0.627497282,0.954650376,-0.864196415,-0.493886621,-0.31717105,-0.195413339,0,0.431577315,0
1,-1.145507579,-0.923444414,-0.542949964,-0.559498905,1.004391789,-0.039280276,-0.602079286,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.187730378,0,0.948293807,1
1,0.507555184,-0.956613213,-0.542949964,-0.559498905,-1.09711529,0.757878258,-0.664876687,-1.047503908,-0.864196415,-0.493886621,1.476665216,-0.195413339,0,0.947206133,1
1,0.064318233,-0.454055655,-0.542949964,-0.559498905,-1.09711529,0.757878258,-0.291082636,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.952423607,1
1,-1.138753493,0.400292193,1.783978455,1.794490392,0.770891003,0.757878258,-0.652915277,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.966179814,1
1,0.564120662,1.078744897,1.783978455,1.794490392,0.537390216,0.757878258,-0.627497282,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.969064904,1
1,-0.07582907,-0.454055655,-0.542949964,-0.559498905,-0.863614503,-0.836438809,0.007952604,-1.047503908,-0.864196415,-0.493886621,3.270501482,-0.195413339,1,0.931889252,1
1,-1.09654045,0.191228249,-0.542949964,-0.559498905,-0.630113717,0.757878258,-0.503397657,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.948602061,1
0,-1.046729059,0.131926457,-0.542949964,-0.559498905,0.070388643,-0.836438809,-0.578156467,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.102449506,1,0.943003081,1
0,-1.131155145,1.053617019,1.783978455,1.794490392,1.004391789,-0.836438809,-0.615535872,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.962343663,1
1,-0.589983934,1.7571976,1.783978455,1.794490392,-0.163112144,-1.235018076,-0.664876687,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.969829005,1
1,-1.29325323,-0.788758989,-0.542949964,-0.559498905,0.770891003,0.757878258,-0.639458691,0.954650376,-0.864196415,-0.493886621,3.270501482,-0.195413339,1,0.295994408,0
1,-0.877876887,-0.780718068,1.783978455,1.794490392,-1.09711529,-0.836438809,-0.590117877,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.156230236,1,0.971532621,1
1,-0.64570515,-0.839014745,1.783978455,1.794490392,-0.863614503,-0.836438809,-0.627497282,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195221265,1,0.97191831,1
1,-1.173368188,-0.06005053,-0.542949964,-0.559498905,-1.09711529,0.757878258,-0.590117877,-1.047503908,-0.864196415,-0.493886621,3.270501482,-0.195413339,1,0.928331885,1
0,-1.272146708,-0.705334434,-0.542949964,-0.559498905,1.004391789,0.757878258,-0.590117877,-1.047503908,1.157144352,-0.288100529,-0.31717105,-0.176590084,1,0.814642297,1
1,-0.702270628,1.581302455,-0.542949964,-0.559498905,-1.09711529,0.757878258,-0.627497282,-1.047503908,1.157144352,-0.082314437,-0.31717105,0.870981701,1,0.826193933,1
1,-1.180966536,1.053617019,-0.542949964,-0.559498905,1.471393362,-0.836438809,-0.615535872,-1.047503908,1.157144352,-0.288100529,-0.31717105,-0.195221265,1,0.835936897,1
0,0,-0.655078678,-0.542949964,-0.559498905,-0.163112144,-1.235018076,-0.664876687,-1.047503908,1.157144352,-0.082314437,-0.31717105,-0.175245565,1,0.842789495,1
1,-0.17460759,-0.84001986,-0.542949964,-0.559498905,1.471393362,0.757878258,-0.578156467,-1.047503908,1.157144352,-0.288100529,-0.31717105,0.34297018,1,0.833018061,1
1,-1.075433928,-0.873188659,1.783978455,1.794490392,-1.09711529,0.757878258,-0.615535872,-1.047503908,1.157144352,-0.288100529,-0.31717105,-0.195221265,1,0.902602274,1
0,-0.828909757,-0.604822923,1.783978455,1.794490392,0.303889429,-0.437859542,-0.664876687,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.965205191,1
1,-0.723377149,-0.805845946,-0.542949964,-0.559498905,0.770891003,0.757878258,-0.515359067,-1.047503908,-0.864196415,-0.493886621,3.270501482,-0.195413339,1,0.925171704,1
0,-1.124401058,1.053617019,-0.542949964,-0.559498905,1.471393362,0.757878258,-0.365841446,-1.047503908,1.157144352,-0.288100529,-0.31717105,-0.195221265,1,0.802073151,1
1,-0.519066021,-0.848060781,-0.542949964,-0.559498905,1.471393362,0.757878258,-0.615535872,-1.047503908,1.157144352,-0.288100529,-0.31717105,-0.110132468,1,0.838205405,1
1,0.353055447,-0.471142612,-0.542949964,-0.559498905,1.471393362,0.757878258,-0.627497282,-1.047503908,1.157144352,-0.082314437,-0.31717105,-0.195221265,1,0.843655433,1
0,-1.307605665,-0.889270501,-0.542949964,-0.559498905,-0.163112144,-1.235018076,-0.664876687,-1.047503908,1.157144352,-0.288100529,-0.31717105,-0.171212011,1,0.834759757,1
0,0.029703538,-0.328416266,-0.542949964,-0.559498905,-0.163112144,-1.235018076,0.244190444,-1.047503908,1.157144352,-0.082314437,-0.31717105,-0.194645043,1,0.827239897,1
1,3.174575241,0.852593996,-0.542949964,-0.559498905,-0.163112144,-1.235018076,0.531264274,-1.047503908,1.157144352,-0.288100529,-0.31717105,-0.194260895,1,0.863547391,1
1,0.114129624,-0.454055655,-0.542949964,-0.559498905,-1.330616076,0.757878258,-0.141565016,-1.047503908,1.157144352,-0.082314437,-0.31717105,-0.195413339,1,0.850431122,1
1,-1.286499143,-0.403799899,-0.542949964,-0.559498905,-1.330616076,0.757878258,-0.466018252,-1.047503908,1.157144352,-0.288100529,-0.31717105,-0.191379784,1,0.846140224,1
1,-0.793450801,1.480790943,-0.542949964,-0.559498905,-1.09711529,0.757878258,0.332405839,-1.047503908,1.157144352,-0.082314437,-0.31717105,-0.162184531,1,0.826871373,1
0,2.196076904,-0.554567167,-0.542949964,-0.559498905,-0.163112144,-1.235018076,1.278852375,-1.047503908,1.157144352,-0.288100529,-0.31717105,-0.193492599,1,0.83077335,1
1,-1.124401058,-0.923444414,-0.542949964,-0.559498905,-0.630113717,0.757878258,-0.590117877,-1.047503908,-0.864196415,-0.493886621,3.270501482,-0.195413339,1,0.928592805,1
1,-0.687918193,-0.75559019,-0.542949964,-0.559498905,-1.09711529,0.757878258,-0.515359067,-1.047503908,-0.864196415,-0.493886621,3.270501482,-0.195413339,1,0.930801395,1
0,-1.321113838,-0.378672022,-0.542949964,-0.559498905,1.004391789,0.757878258,-0.639458691,-1.047503908,-0.864196415,-0.493886621,-0.31717105,-0.195413339,1,0.938090424,1
